anio,mes,ruta,clasificacion_vuelo,aerolinea,origen_localidad,origen_provincia,destino_localidad,destino_provincia,pasajeros,asientos,vuelos,factor_ocupacion
2025,9,Ciudad de Buenos Aires - Santa Fe,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Fe,Santa Fe,4094,5079,51,0.8061
2025,9,Ciudad de Buenos Aires - Santa Rosa,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santa Rosa,La Pampa,1813,2133,23,0.85
2025,9,Ciudad de Buenos Aires - Santiago,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago,,11803,14228,86,0.8296
2025,9,Ciudad de Buenos Aires - Santiago,internacional,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago,,8538,12192,58,0.7003
2025,9,Ciudad de Buenos Aires - Santiago,internacional,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago,,17289,21178,120,0.8164
2025,9,Ciudad de Buenos Aires - Santiago,internacional,Sky Airline,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago,,7985,10788,58,0.7402
2025,9,Ciudad de Buenos Aires - Santiago del Estero,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago del Estero,Santiago del Estero,5098,5986,51,0.8517
2025,9,Ciudad de Buenos Aires - Santiago del Estero,cabotaje,Flybondi,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Santiago del Estero,Santiago del Estero,4407,5578,32,0.7901
2025,9,Ciudad de Buenos Aires - São Paulo,internacional,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,17876,22025,129,0.8116
2025,9,Ciudad de Buenos Aires - São Paulo,internacional,Flybondi,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,3382,5670,30,0.5965
2025,9,Ciudad de Buenos Aires - São Paulo,internacional,Gol Transportes Aéreos,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,21914,25147,137,0.8714
2025,9,Ciudad de Buenos Aires - São Paulo,internacional,LATAM,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,São Paulo,,21841,24726,145,0.8833
2025,9,Ciudad de Buenos Aires - Trelew,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trelew,Chubut,8149,9218,73,0.884
2025,9,Ciudad de Buenos Aires - Trelew,cabotaje,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trelew,Chubut,3891,4650,25,0.8368
2025,9,Ciudad de Buenos Aires - Ushuaia,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",19949,23056,136,0.8652
2025,9,Ciudad de Buenos Aires - Ushuaia,cabotaje,JetSMART Airlines,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",604,744,4,0.8118
2025,9,Ciudad de Buenos Aires - Viedma,cabotaje,Aerolíneas Argentinas,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,Viedma,Río Negro,1436,1584,17,0.9066
2025,9,Comodoro Rivadavia - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,12521,15420,120,0.812
2025,9,Comodoro Rivadavia - Ciudad de Buenos Aires,cabotaje,Flybondi,Comodoro Rivadavia,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,532,663,5,0.8024
2025,9,Comodoro Rivadavia - Ciudad de Buenos Aires,cabotaje,JetSMART Airlines,Comodoro Rivadavia,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,4311,5394,29,0.7992
2025,9,Comodoro Rivadavia - Córdoba,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Córdoba,Córdoba,1326,1632,17,0.8125
2025,9,Comodoro Rivadavia - El Calafate,cabotaje,LADE - Líneas Aéreas Del Estado,Comodoro Rivadavia,Chubut,El Calafate,Santa Cruz,8,37,1,0.2162
2025,9,Comodoro Rivadavia - Ezeiza,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Ezeiza,Buenos Aires,1523,2044,19,0.7451
2025,9,Comodoro Rivadavia - Ezeiza,cabotaje,Flybondi,Comodoro Rivadavia,Chubut,Ezeiza,Buenos Aires,1175,1608,10,0.7307
2025,9,Comodoro Rivadavia - Ezeiza,cabotaje,JetSMART Airlines,Comodoro Rivadavia,Chubut,Ezeiza,Buenos Aires,160,186,1,0.8602
2025,9,Comodoro Rivadavia - Neuquén,cabotaje,Aerolíneas Argentinas,Comodoro Rivadavia,Chubut,Neuquén,Neuquén,2268,3562,30,0.6367
2025,9,Comodoro Rivadavia - Perito Moreno,cabotaje,LADE - Líneas Aéreas Del Estado,Comodoro Rivadavia,Chubut,Perito Moreno,Santa Cruz,5,19,1,0.2632
2025,9,Corrientes - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Corrientes,Corrientes,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,3653,4365,40,0.8369
2025,9,Corrientes - Ciudad de Buenos Aires,cabotaje,Flybondi,Corrientes,Corrientes,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,6303,7939,43,0.7939
2025,9,Corrientes - Ezeiza,cabotaje,Flybondi,Corrientes,Corrientes,Ezeiza,Buenos Aires,163,189,1,0.8624
2025,9,Curitiba - Ciudad de Buenos Aires,internacional,Aerolíneas Argentinas,Curitiba,,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,1905,2575,15,0.7398
2025,9,Córdoba - Asunción,internacional,Paranair,Córdoba,Córdoba,Asunción,,467,850,17,0.5494
2025,9,Córdoba - Bogotá,internacional,Avianca,Córdoba,Córdoba,Bogotá,,1438,2106,12,0.6828
2025,9,Córdoba - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,28477,31618,245,0.9007
2025,9,Córdoba - Ciudad de Buenos Aires,cabotaje,Flybondi,Córdoba,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,9963,13140,74,0.7582
2025,9,Córdoba - Ciudad de Buenos Aires,cabotaje,JetSMART Airlines,Córdoba,Córdoba,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,19426,22776,113,0.8529
2025,9,Córdoba - Comodoro Rivadavia,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Comodoro Rivadavia,Chubut,1331,1632,17,0.8156
2025,9,Córdoba - Ezeiza,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Ezeiza,Buenos Aires,5886,6697,57,0.8789
2025,9,Córdoba - Ezeiza,cabotaje,Flybondi,Córdoba,Córdoba,Ezeiza,Buenos Aires,903,1419,9,0.6364
2025,9,Córdoba - Ezeiza,cabotaje,JetSMART Airlines,Córdoba,Córdoba,Ezeiza,Buenos Aires,360,465,3,0.7742
2025,9,Córdoba - Lima,internacional,LATAM,Córdoba,Córdoba,Lima,,5913,9364,55,0.6315
2025,9,Córdoba - Madrid,internacional,Air Europa,Córdoba,Córdoba,Madrid,,5380,5703,17,0.9434
2025,9,Córdoba - Mendoza,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Mendoza,Mendoza,3350,4088,34,0.8195
2025,9,Córdoba - Mendoza,cabotaje,JetSMART Airlines,Córdoba,Córdoba,Mendoza,Mendoza,276,360,2,0.7667
2025,9,Córdoba - Neuquén,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Neuquén,Neuquén,3776,4792,31,0.788
2025,9,Córdoba - Neuquén,cabotaje,Flybondi,Córdoba,Córdoba,Neuquén,Neuquén,2389,3213,17,0.7435
2025,9,Córdoba - Panamá,internacional,Copa Airlines,Córdoba,Córdoba,Panamá,,10919,12166,79,0.8975
2025,9,Córdoba - Posadas,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Posadas,Misiones,687,864,9,0.7951
2025,9,Córdoba - Puerto Iguazú,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Puerto Iguazú,Misiones,1878,2224,17,0.8444
2025,9,Córdoba - Punta Cana,internacional,Aerolíneas Argentinas,Córdoba,Córdoba,Punta Cana,,671,1540,9,0.4357
2025,9,Córdoba - Punta del Este,internacional,Aerolíneas Argentinas,Córdoba,Córdoba,Punta del Este,,74,96,1,0.7708
2025,9,Córdoba - Recife,internacional,Gol Transportes Aéreos,Córdoba,Córdoba,Recife,,493,744,4,0.6626
2025,9,Córdoba - Resistencia,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Resistencia,Chaco,46,48,1,0.9583
2025,9,Córdoba - Río de Janeiro,internacional,Aerolíneas Argentinas,Córdoba,Córdoba,Río de Janeiro,,1008,1408,8,0.7159
2025,9,Córdoba - Río de Janeiro,internacional,Gol Transportes Aéreos,Córdoba,Córdoba,Río de Janeiro,,4494,5481,30,0.8199
2025,9,Córdoba - Salta,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Salta,Salta,3016,3812,27,0.7912
2025,9,Córdoba - Salta,cabotaje,Flybondi,Córdoba,Córdoba,Salta,Salta,1762,2363,13,0.7457
2025,9,Córdoba - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,San Carlos de Bariloche,Río Negro,2201,2824,17,0.7794
2025,9,Córdoba - San Carlos de Bariloche,cabotaje,Flybondi,Córdoba,Córdoba,San Carlos de Bariloche,Río Negro,1868,2552,14,0.732
2025,9,Córdoba - San Miguel de Tucumán,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,San Miguel de Tucumán,Tucumán,1386,1632,17,0.8493
2025,9,Córdoba - San Salvador de Jujuy,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,San Salvador de Jujuy,Jujuy,1446,1728,18,0.8368
2025,9,Córdoba - Santiago,internacional,LATAM,Córdoba,Córdoba,Santiago,,5325,7906,39,0.6735
2025,9,Córdoba - São Paulo,internacional,Gol Transportes Aéreos,Córdoba,Córdoba,São Paulo,,1685,2409,13,0.6995
2025,9,Córdoba - Ushuaia,cabotaje,Aerolíneas Argentinas,Córdoba,Córdoba,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",999,1275,8,0.7835
2025,9,El Calafate - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,13855,15474,94,0.8954
2025,9,El Calafate - Ciudad de Buenos Aires,cabotaje,Flybondi,El Calafate,Santa Cruz,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,951,1134,6,0.8386
2025,9,El Calafate - Comodoro Rivadavia,cabotaje,LADE - Líneas Aéreas Del Estado,El Calafate,Santa Cruz,Comodoro Rivadavia,Chubut,13,74,2,0.1757
2025,9,El Calafate - Ezeiza,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Ezeiza,Buenos Aires,4076,4935,29,0.8259
2025,9,El Calafate - Ezeiza,cabotaje,Flybondi,El Calafate,Santa Cruz,Ezeiza,Buenos Aires,1778,2079,11,0.8552
2025,9,El Calafate - Perito Moreno,cabotaje,LADE - Líneas Aéreas Del Estado,El Calafate,Santa Cruz,Perito Moreno,Santa Cruz,25,171,9,0.1462
2025,9,El Calafate - Resistencia,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Resistencia,Chaco,4,85,1,0.0471
2025,9,El Calafate - Río Grande,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",134,170,1,0.7882
2025,9,El Calafate - Río Grande,cabotaje,LADE - Líneas Aéreas Del Estado,El Calafate,Santa Cruz,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",23,152,8,0.1513
2025,9,El Calafate - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,San Carlos de Bariloche,Río Negro,1313,1889,11,0.6951
2025,9,El Calafate - Ushuaia,cabotaje,Aerolíneas Argentinas,El Calafate,Santa Cruz,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3722,5705,35,0.6524
2025,9,El Calafate - Ushuaia,cabotaje,Flybondi,El Calafate,Santa Cruz,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",748,1512,8,0.4947
2025,9,El Calafate - Ushuaia,cabotaje,LADE - Líneas Aéreas Del Estado,El Calafate,Santa Cruz,Ushuaia,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",3,19,1,0.1579
2025,9,Esquel - Ciudad de Buenos Aires,cabotaje,Aerolíneas Argentinas,Esquel,Chubut,Ciudad de Buenos Aires,Ciudad Autónoma de Buenos Aires,3722,4673,28,0.7965
2025,9,Esquel - Córdoba,cabotaje,Aerolíneas Argentinas,Esquel,Chubut,Córdoba,Córdoba,72,180,1,0.4
2025,9,Ezeiza - Amsterdam,internacional,KLM,Ezeiza,Buenos Aires,Amsterdam,,7056,8820,30,0.8
2025,9,Ezeiza - Asunción,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Asunción,,177,180,1,0.9833
2025,9,Ezeiza - Asunción,internacional,LATAM,Ezeiza,Buenos Aires,Asunción,,65,144,1,0.4514
2025,9,Ezeiza - Atlanta,internacional,Delta Air Lines,Ezeiza,Buenos Aires,Atlanta,,6918,8090,30,0.8551
2025,9,Ezeiza - Bahía Blanca,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Bahía Blanca,Buenos Aires,132,191,3,0.6911
2025,9,Ezeiza - Barcelona,internacional,Level,Ezeiza,Buenos Aires,Barcelona,,8834,9144,30,0.9661
2025,9,Ezeiza - Bogotá,internacional,Avianca,Ezeiza,Buenos Aires,Bogotá,,16932,19514,74,0.8677
2025,9,Ezeiza - Brasilia,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Brasilia,,1239,1665,9,0.7441
2025,9,Ezeiza - Cancún,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Cancún,,3077,4018,15,0.7658
2025,9,Ezeiza - Comodoro Rivadavia,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Comodoro Rivadavia,Chubut,1307,1968,18,0.6641
2025,9,Ezeiza - Comodoro Rivadavia,cabotaje,Flybondi,Ezeiza,Buenos Aires,Comodoro Rivadavia,Chubut,686,945,5,0.7259
2025,9,Ezeiza - Corrientes,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Corrientes,Corrientes,37,48,1,0.7708
2025,9,Ezeiza - Curitiba,internacional,Flybondi,Ezeiza,Buenos Aires,Curitiba,,180,180,1,1.0
2025,9,Ezeiza - Curitiba,internacional,LATAM,Ezeiza,Buenos Aires,Curitiba,,153,174,1,0.8793
2025,9,Ezeiza - Córdoba,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Córdoba,Córdoba,4177,4847,45,0.8618
2025,9,Ezeiza - Córdoba,cabotaje,Copa Airlines,Ezeiza,Buenos Aires,Córdoba,Córdoba,153,154,1,0.9935
2025,9,Ezeiza - Córdoba,cabotaje,Flybondi,Ezeiza,Buenos Aires,Córdoba,Córdoba,232,378,2,0.6138
2025,9,Ezeiza - Córdoba,cabotaje,JetSMART Airlines,Ezeiza,Buenos Aires,Córdoba,Córdoba,171,240,1,0.7125
2025,9,Ezeiza - El Calafate,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,El Calafate,Santa Cruz,2600,2932,16,0.8868
2025,9,Ezeiza - El Calafate,cabotaje,Flybondi,Ezeiza,Buenos Aires,El Calafate,Santa Cruz,2716,3119,17,0.8708
2025,9,Ezeiza - Florianópolis,internacional,Flybondi,Ezeiza,Buenos Aires,Florianópolis,,1664,2268,12,0.7337
2025,9,Ezeiza - Florianópolis,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Florianópolis,,927,1488,8,0.623
2025,9,Ezeiza - Fortaleza,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Fortaleza,,621,744,4,0.8347
2025,9,Ezeiza - Frankfurt Am Main,internacional,Lufthansa,Ezeiza,Buenos Aires,Frankfurt Am Main,,10161,10606,29,0.958
2025,9,Ezeiza - Guayaquil,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Guayaquil,,71,268,1,0.2649
2025,9,Ezeiza - Guayaquil,internacional,Avianca,Ezeiza,Buenos Aires,Guayaquil,,1437,2133,13,0.6737
2025,9,Ezeiza - Guayaquil,internacional,LATAM,Ezeiza,Buenos Aires,Guayaquil,,127,144,1,0.8819
2025,9,Ezeiza - Houston,internacional,United Airlines,Ezeiza,Buenos Aires,Houston,,7181,7793,29,0.9215
2025,9,Ezeiza - La Rioja,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,La Rioja,La Rioja,17,48,1,0.3542
2025,9,Ezeiza - Lima,internacional,LATAM,Ezeiza,Buenos Aires,Lima,,12097,14176,88,0.8533
2025,9,Ezeiza - Lima,internacional,Sky Airline,Ezeiza,Buenos Aires,Lima,,1248,1674,9,0.7455
2025,9,Ezeiza - Maceió,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Maceió,,579,744,4,0.7782
2025,9,Ezeiza - Madrid,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Madrid,,13353,13642,51,0.9788
2025,9,Ezeiza - Madrid,internacional,Air Europa,Ezeiza,Buenos Aires,Madrid,,10415,10468,31,0.9949
2025,9,Ezeiza - Madrid,internacional,Iberia Airlines,Ezeiza,Buenos Aires,Madrid,,27568,28458,82,0.9687
2025,9,Ezeiza - Mar del Plata,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Mar del Plata,Buenos Aires,31,48,1,0.6458
2025,9,Ezeiza - Mar del Plata,cabotaje,JetSMART Airlines,Ezeiza,Buenos Aires,Mar del Plata,Buenos Aires,71,93,1,0.7634
2025,9,Ezeiza - Medellín,internacional,Avianca,Ezeiza,Buenos Aires,Medellín,,3835,5624,30,0.6819
2025,9,Ezeiza - Mendoza,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Mendoza,Mendoza,5954,7586,57,0.7849
2025,9,Ezeiza - Mendoza,cabotaje,Flybondi,Ezeiza,Buenos Aires,Mendoza,Mendoza,1309,1796,10,0.7288
2025,9,Ezeiza - Mendoza,cabotaje,JetSMART Airlines,Ezeiza,Buenos Aires,Mendoza,Mendoza,2498,3858,19,0.6475
2025,9,Ezeiza - Miami,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Miami,,13121,16644,62,0.7883
2025,9,Ezeiza - Miami,internacional,American Airlines,Ezeiza,Buenos Aires,Miami,,15002,15957,62,0.9402
2025,9,Ezeiza - Miami,internacional,Delta Air Lines,Ezeiza,Buenos Aires,Miami,,178,281,1,0.6335
2025,9,Ezeiza - México Df,internacional,Aeroméxico,Ezeiza,Buenos Aires,México Df,,7835,8158,30,0.9604
2025,9,Ezeiza - Natal,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Natal,,645,744,4,0.8669
2025,9,Ezeiza - Neuquén,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Neuquén,Neuquén,4662,5878,39,0.7931
2025,9,Ezeiza - Neuquén,cabotaje,Flybondi,Ezeiza,Buenos Aires,Neuquén,Neuquén,458,567,3,0.8078
2025,9,Ezeiza - Neuquén,cabotaje,JetSMART Airlines,Ezeiza,Buenos Aires,Neuquén,Neuquén,2334,2925,17,0.7979
2025,9,Ezeiza - Nueva York,internacional,American Airlines,Ezeiza,Buenos Aires,Nueva York,,7604,8174,29,0.9303
2025,9,Ezeiza - Panamá,internacional,Copa Airlines,Ezeiza,Buenos Aires,Panamá,,22393,25174,148,0.8895
2025,9,Ezeiza - París,internacional,Air France,Ezeiza,Buenos Aires,París,,7622,8154,29,0.9348
2025,9,Ezeiza - Porto Seguro,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Porto Seguro,,2723,2817,15,0.9666
2025,9,Ezeiza - Porto Seguro,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Porto Seguro,,572,744,4,0.7688
2025,9,Ezeiza - Posadas,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Posadas,Misiones,280,381,3,0.7349
2025,9,Ezeiza - Puerto Iguazú,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Puerto Iguazú,Misiones,6097,7242,46,0.8419
2025,9,Ezeiza - Puerto Iguazú,cabotaje,Flybondi,Ezeiza,Buenos Aires,Puerto Iguazú,Misiones,5145,6616,36,0.7777
2025,9,Ezeiza - Puerto Iguazú,cabotaje,JetSMART Airlines,Ezeiza,Buenos Aires,Puerto Iguazú,Misiones,10063,12603,56,0.7985
2025,9,Ezeiza - Puerto Madryn,cabotaje,Flybondi,Ezeiza,Buenos Aires,Puerto Madryn,Chubut,2231,2836,16,0.7867
2025,9,Ezeiza - Punta Cana,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Punta Cana,,4599,5542,21,0.8298
2025,9,Ezeiza - Punta Cana,internacional,Arajet,Ezeiza,Buenos Aires,Punta Cana,,6385,7878,42,0.8105
2025,9,Ezeiza - Quito,internacional,Avianca,Ezeiza,Buenos Aires,Quito,,1989,2862,17,0.695
2025,9,Ezeiza - Recife,internacional,JetSMART Airlines,Ezeiza,Buenos Aires,Recife,,2406,3348,18,0.7186
2025,9,Ezeiza - Resistencia,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Resistencia,Chaco,361,458,4,0.7882
2025,9,Ezeiza - Roma,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Roma,,5173,5342,20,0.9684
2025,9,Ezeiza - Roma,internacional,ITA Airways,Ezeiza,Buenos Aires,Roma,,12094,13026,39,0.9285
2025,9,Ezeiza - Rosario,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Rosario,Santa Fe,355,650,6,0.5462
2025,9,Ezeiza - Río Grande,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Río Grande,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",805,1209,7,0.6658
2025,9,Ezeiza - Río de Janeiro,internacional,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Río de Janeiro,,328,362,3,0.9061
2025,9,Ezeiza - Río de Janeiro,internacional,British Airways,Ezeiza,Buenos Aires,Río de Janeiro,,4099,6904,27,0.5937
2025,9,Ezeiza - Río de Janeiro,internacional,Emirates Airline,Ezeiza,Buenos Aires,Río de Janeiro,,5370,7434,21,0.7224
2025,9,Ezeiza - Río de Janeiro,internacional,Flybondi,Ezeiza,Buenos Aires,Río de Janeiro,,7968,9801,54,0.813
2025,9,Ezeiza - Río de Janeiro,internacional,Gol Transportes Aéreos,Ezeiza,Buenos Aires,Río de Janeiro,,7579,8800,48,0.8612
2025,9,Ezeiza - Río de Janeiro,internacional,JetSMART Airlines,Ezeiza,Buenos Aires,Río de Janeiro,,2099,2898,15,0.7243
2025,9,Ezeiza - Río de Janeiro,internacional,LATAM,Ezeiza,Buenos Aires,Río de Janeiro,,3206,3838,22,0.8353
2025,9,Ezeiza - Salta,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,Salta,Salta,6059,7592,51,0.7981
2025,9,Ezeiza - Salta,cabotaje,Flybondi,Ezeiza,Buenos Aires,Salta,Salta,3446,4348,24,0.7925
2025,9,Ezeiza - Salta,cabotaje,JetSMART Airlines,Ezeiza,Buenos Aires,Salta,Salta,2239,3153,16,0.7101
2025,9,Ezeiza - Salvador,internacional,Sky Airline,Ezeiza,Buenos Aires,Salvador,,1154,1540,8,0.7494
2025,9,Ezeiza - San Carlos de Bariloche,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,San Carlos de Bariloche,Río Negro,10182,12701,76,0.8017
2025,9,Ezeiza - San Carlos de Bariloche,cabotaje,Andes Líneas Aéreas,Ezeiza,Buenos Aires,San Carlos de Bariloche,Río Negro,9957,10429,64,0.9547
2025,9,Ezeiza - San Carlos de Bariloche,cabotaje,Flybondi,Ezeiza,Buenos Aires,San Carlos de Bariloche,Río Negro,5940,7562,42,0.7855
2025,9,Ezeiza - San Carlos de Bariloche,cabotaje,JetSMART Airlines,Ezeiza,Buenos Aires,San Carlos de Bariloche,Río Negro,10360,14049,68,0.7374
2025,9,Ezeiza - San Juan,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,San Juan,San Juan,412,576,6,0.7153
2025,9,Ezeiza - San Juan,cabotaje,Andes Líneas Aéreas,Ezeiza,Buenos Aires,San Juan,San Juan,37,166,2,0.2229
2025,9,Ezeiza - San Martín de los Andes,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,San Martín de los Andes,Neuquén,183,255,2,0.7176
2025,9,Ezeiza - San Martín de los Andes,cabotaje,JetSMART Airlines,Ezeiza,Buenos Aires,San Martín de los Andes,Neuquén,503,744,5,0.6761
2025,9,Ezeiza - San Miguel de Tucumán,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,San Miguel de Tucumán,Tucumán,5875,7444,56,0.7892
2025,9,Ezeiza - San Miguel de Tucumán,cabotaje,Flybondi,Ezeiza,Buenos Aires,San Miguel de Tucumán,Tucumán,912,1134,6,0.8042
2025,9,Ezeiza - San Miguel de Tucumán,cabotaje,JetSMART Airlines,Ezeiza,Buenos Aires,San Miguel de Tucumán,Tucumán,2713,3645,20,0.7443
2025,9,Ezeiza - San Salvador de Jujuy,cabotaje,Aerolíneas Argentinas,Ezeiza,Buenos Aires,San Salvador de Jujuy,Jujuy,2107,2577,23,0.8176
